week;Date;PTE;period_from;period_until;upward_incident_reserve;downward_incident_reserve;upward;downward;incentive_component_EURMwh;take_from_system;feed_into_system;Regulation_state;purchase_kWhPTE;sell_kWhPTE;absolute_kWhPTE;imbalance_kWhPTE;downward_reserve_kWh_PTE;downward_power_kWh_PTE;upward_power_kWh_PTE;upward_reserve_kWh_PTE;upward_incident_reserve_kWh_PTE;downward_incident_reserve_kWh_PTE;volume_kWhPTE;totals_kWhPTE
6;02/05/2024;73;18:00;18:15;;;38;;0;38;38;1;-174179;70500;244679;-103679;0;0;901;0;0;;901;901
6;02/05/2024;74;18:15;18:30;;;38;;0;38;38;1;-171005;70569;241574;-100436;0;0;1062;0;0;;1062;1062
6;02/05/2024;75;18:30;18:45;;;;;0;52.1;52.1;0;-169652;71527;241178;-98125;0;0;24;0;0;;24;24
6;02/05/2024;76;18:45;19:00;;;;;0;52.1;52.1;0;-162315;80936;243251;-81379;0;0;0;0;0;;0;0
6;02/05/2024;77;19:00;19:15;;;318.2;;0;318.2;318.2;1;-204187;64457;268644;-139730;0;0;37390;0;0;;37390;37390
6;02/05/2024;78;19:15;19:30;;;139.9;;0;139.9;139.9;1;-161607;83464;245071;-78144;0;0;50093;0;0;;50093;50093
6;02/05/2024;79;19:30;19:45;;;78.2;;0;78.2;78.2;1;-141425;88810;230235;-52614;0;0;6977;0;0;;6977;6977
6;02/05/2024;80;19:45;20:00;;;38;;0;38;38;1;-177464;90798;268263;-86666;0;0;309;0;0;;309;309
6;02/05/2024;81;20:00;20:15;;;92.4;;0;92.4;92.4;1;-154279;112810;267090;-41469;0;0;29216;0;0;;29216;29216
6;02/05/2024;82;20:15;20:30;;;74.2;;0;74.2;74.2;1;-132541;93297;225838;-39244;0;0;11468;0;0;;11468;11468
6;02/05/2024;83;20:30;20:45;;;38;;0;38;38;1;-118016;97268;215284;-20748;0;0;925;0;0;;925;925
6;02/05/2024;84;20:45;21:00;;;38;;0;38;38;1;-129127;82411;211538;-46716;0;0;171;0;0;;171;171
6;02/05/2024;85;21:00;21:15;;;90.4;;0;90.4;90.4;1;-151115;102537;253652;-48577;0;0;15474;0;0;;15474;15474
6;02/05/2024;86;21:15;21:30;;;78.2;;0;78.2;78.2;1;-137127;87101;224228;-50026;0;0;15925;0;0;;15925;15925
6;02/05/2024;87;21:30;21:45;;;;;0;52.1;52.1;0;-134935;89814;224749;-45121;0;0;0;0;0;;0;0
6;02/05/2024;88;21:45;22:00;;;;;0;52.1;52.1;0;-122713;103554;226268;-19159;0;0;0;0;0;;0;0
6;02/05/2024;89;22:00;22:15;;;;;0;52.1;52.1;0;-108817;96258;205074;-12559;0;0;0;0;0;;0;0
6;02/05/2024;90;22:15;22:30;;;;;0;52.1;52.1;0;-119653;103888;223541;-15765;0;0;0;0;0;;0;0
6;02/05/2024;91;22:30;22:45;;;;;0;52.1;52.1;0;-109240;88356;197596;-20883;0;0;0;0;0;;0;0
6;02/05/2024;92;22:45;23:00;;;38;-17.56;0;52.1;-17.56;2;-79854;71461;151315;-8393;0;-2593;52;0;0;;2645;-2541
6;02/05/2024;93;23:00;23:15;;;;;0;52.1;52.1;0;-114844;60830;175674;-54014;0;-10;19;0;0;;29;9
6;02/05/2024;94;23:15;23:30;;;;;0;52.1;52.1;0;-116206;74717;190924;-41489;0;0;0;0;0;;0;0
6;02/05/2024;95;23:30;23:45;;;;;0;52.1;52.1;0;-98031;80200;178230;-17831;0;0;0;0;0;;0;0
6;02/05/2024;96;23:45;00:00;;;;-96.67;0;-96.67;-96.67;-1;-95036;67092;162127;-27944;0;-3778;0;0;0;;3778;-3778
6;02/06/2024;1;00:00;00:15;;;;-24.94;0;-24.94;-24.94;-1;-131809;134666;266475;2857;0;-7124;0;0;0;;7124;-7124
6;02/06/2024;2;00:15;00:30;;;68.91;-19.36;0;68.91;-19.36;2;-84828;54740;139568;-30088;0;-1481;66;0;0;;1547;-1415
6;02/06/2024;3;00:30;00:45;;;81.25;;0;81.25;81.25;1;-91710;50079;141789;-41631;0;0;1188;0;0;;1188;1188
6;02/06/2024;4;00:45;01:00;;;;-12.86;0;-12.86;-12.86;-1;-78707;60065;138773;-18642;0;-335;0;0;0;;335;-335
6;02/06/2024;5;01:00;01:15;;;;-12.9;0;-12.9;-12.9;-1;-98916;52580;151496;-46336;0;-642;0;0;0;;642;-642
6;02/06/2024;6;01:15;01:30;;;;;0;53.34;53.34;0;-68550;44403;112953;-24147;0;0;0;0;0;;0;0
6;02/06/2024;7;01:30;01:45;;;;8.77;0;8.77;8.77;-1;-62430;45695;108126;-16735;0;-678;0;0;0;;678;-678
6;02/06/2024;8;01:45;02:00;;;;-7.85;0;-7.85;-7.85;-1;-58491;52933;111423;-5558;0;-2621;0;0;0;;2621;-2621
6;02/06/2024;9;02:00;02:15;;;56.91;-14.83;0;56.91;-14.83;2;-67806;32223;100029;-35584;0;-2562;627;0;0;;3189;-1935
6;02/06/2024;10;02:15;02:30;;;58.91;;0;58.91;58.91;1;-73534;48775;122309;-24759;0;0;14;0;0;;14;14
6;02/06/2024;11;02:30;02:45;;;;;0;45.43;45.43;0;-74644;56702;131346;-17941;0;0;0;0;0;;0;0
6;02/06/2024;12;02:45;03:00;;;;;0;45.43;45.43;0;-77985;50545;128530;-27440;0;-3;0;0;0;;3;-3
6;02/06/2024;13;03:00;03:15;;;46.06;8.77;0;46.06;8.77;2;-59813;34460;94273;-25353;0;-114;717;0;0;;831;603
6;02/06/2024;14;03:15;03:30;;;49.24;;0;49.24;49.24;1;-74451;46238;120689;-28213;0;0;1483;0;0;;1483;1483
6;02/06/2024;15;03:30;03:45;;;;;0;45.63;45.63;0;-73763;49590;123353;-24173;0;0;0;0;0;;0;0
6;02/06/2024;16;03:45;04:00;;;47.24;-26.01;0;47.24;47.24;1;-73302;52259;125561;-21042;0;-6;365;0;0;;371;359
6;02/06/2024;17;04:00;04:15;;;66.91;-30.76;0;66.91;-30.76;2;-75124;34485;109609;-40639;0;-1710;8742;0;0;;10452;7032
6;02/06/2024;18;04:15;04:30;;;46.46;;0;46.46;46.46;1;-77643;53144;130788;-24499;0;0;717;0;0;;717;717
6;02/06/2024;19;04:30;04:45;;;;;0;46.63;46.63;0;-67963;55677;123641;-12286;0;0;0;0;0;;0;0
6;02/06/2024;20;04:45;05:00;;;;;0;45.73;45.73;0;-73206;58040;131246;-15166;0;0;17;0;0;;17;17
6;02/06/2024;21;05:00;05:15;;;79.38;-13.77;0;79.38;-13.77;2;-57310;57555;114866;245;0;-666;1594;0;0;;2260;928
6;02/06/2024;22;05:15;05:30;;;62.91;8.77;0;62.91;8.77;2;-64881;43664;108545;-21217;0;-59;70;0;0;;129;11
6;02/06/2024;23;05:30;05:45;;;79.38;;0;79.38;79.38;1;-84224;58611;142835;-25613;0;0;9775;0;0;;9775;9775
6;02/06/2024;24;05:45;06:00;;;92.1;;0;92.1;92.1;1;-96362;53138;149501;-43224;0;0;30222;0;0;;30222;30222
6;02/06/2024;25;06:00;06:15;;;92.1;-13.77;0;92.1;-13.77;2;-112643;81352;193995;-31291;0;-1615;5716;0;0;;7331;4101
6;02/06/2024;26;06:15;06:30;;;79.38;;0;79.38;79.38;1;-92922;55937;148859;-36984;0;0;6546;0;0;;6546;6546
6;02/06/2024;27;06:30;06:45;;;92.1;;0;92.1;92.1;1;-97524;47790;145313;-49734;0;0;13520;0;0;;13520;13520
6;02/06/2024;28;06:45;07:00;;;92.1;-12.87;0;92.1;-12.87;2;-84406;46681;131087;-37725;0;-58;22267;0;0;;22325;22209
6;02/06/2024;29;07:00;07:15;;;70.26;-49.02;0;70.26;-49.02;2;-99353;60140;159493;-39212;0;-9789;163;0;0;;9952;-9626
6;02/06/2024;30;07:15;07:30;;;70.26;;0;70.26;70.26;1;-95997;72214;168211;-23783;0;0;271;0;0;;271;271
6;02/06/2024;31;07:30;07:45;;;;;0;62.26;62.26;0;-95574;74461;170035;-21113;0;0;0;0;0;;0;0
6;02/06/2024;32;07:45;08:00;;;;37.39;0;37.39;37.39;-1;-127381;98716;226097;-28665;0;-49;0;0;0;;49;-49
6;02/06/2024;33;08:00;08:15;;;66.18;-13.77;0;66.18;-13.77;2;-95428;90840;186268;-4588;0;-1403;362;0;0;;1765;-1041
6;02/06/2024;34;08:15;08:30;;;64.18;-15.77;0;64.18;-15.77;2;-75945;108574;184519;32629;0;-7012;284;0;0;;7296;-6728
6;02/06/2024;35;08:30;08:45;;;66.18;-13.77;0;66.18;-13.77;2;-104344;103320;207664;-1024;0;-5502;773;0;0;;6275;-4729
6;02/06/2024;36;08:45;09:00;;;92.3;-13.77;0;92.3;-13.77;2;-108652;112808;221460;4155;0;-2174;1099;0;0;;3273;-1075
6;02/06/2024;37;09:00;09:15;;;92.3;-4.52;0;-4.52;-4.52;-1;-93077;122406;215483;29328;0;-154;6077;0;0;;6231;5923
6;02/06/2024;38;09:15;09:30;;;69.68;-4.5;0;69.68;-4.5;2;-102492;92111;194603;-10381;0;-930;2060;0;0;;2990;1130
6;02/06/2024;39;09:30;09:45;;;;-13.77;0;-13.77;-13.77;-1;-108542;103300;211841;-5242;0;-471;0;0;0;;471;-471
6;02/06/2024;40;09:45;10:00;;;;-7.21;0;-7.21;-7.21;-1;-120126;94442;214569;-25684;0;-1674;0;0;0;;1674;-1674
6;02/06/2024;41;10:00;10:15;;;;-13.77;0;-13.77;-13.77;-1;-90017;124143;214160;34126;0;-2208;0;0;0;;2208;-2208
6;02/06/2024;42;10:15;10:30;;;;-13.77;0;-13.77;-13.77;-1;-113426;116950;230376;3524;0;-2069;0;0;0;;2069;-2069
6;02/06/2024;43;10:30;10:45;;;;-13.77;0;-13.77;-13.77;-1;-117484;111041;228525;-6443;0;-3236;0;0;0;;3236;-3236
6;02/06/2024;44;10:45;11:00;;;;-29.19;0;-29.19;-29.19;-1;-127171;100411;227582;-26760;0;-4932;0;0;0;;4932;-4932
6;02/06/2024;45;11:00;11:15;;;;-34;0;-34;-34;-1;-85319;139146;224465;53827;0;-3109;0;0;0;;3109;-3109
6;02/06/2024;46;11:15;11:30;;;;-15.77;0;-15.77;-15.77;-1;-106777;113563;220341;6786;0;-5370;0;0;0;;5370;-5370
6;02/06/2024;47;11:30;11:45;;;;-40;0;-40;-40;-1;-109657;105557;215214;-4099;0;-12987;0;0;0;;12987;-12987
6;02/06/2024;48;11:45;12:00;;;;-15.77;0;-15.77;-15.77;-1;-114011;103239;217250;-10772;0;-5243;0;0;0;;5243;-5243
6;02/06/2024;49;12:00;12:15;;;;-7.74;0;-7.74;-7.74;-1;-72756;104792;177548;32036;0;-491;0;0;0;;491;-491
6;02/06/2024;50;12:15;12:30;;;92;-15.14;0;92;-15.14;2;-149694;49969;199663;-99725;0;-820;9630;0;0;;10450;8810
6;02/06/2024;51;12:30;12:45;;;91.9;;0;91.9;91.9;1;-173434;64556;237989;-108878;0;0;20151;0;0;;20151;20151
6;02/06/2024;52;12:45;13:00;;;63.68;;0;63.68;63.68;1;-156839;61810;218649;-95029;0;0;295;0;0;;295;295
6;02/06/2024;53;13:00;13:15;;;71.3;;0;71.3;71.3;1;-147764;84625;232389;-63139;0;0;6368;0;0;;6368;6368
6;02/06/2024;54;13:15;13:30;;;69.3;;0;69.3;69.3;1;-123669;64844;188513;-58824;0;0;3748;0;0;;3748;3748
6;02/06/2024;55;13:30;13:45;;;;;0;63.3;63.3;0;-109951;78701;188651;-31250;0;0;0;0;0;;0;0
6;02/06/2024;56;13:45;14:00;;;;;0;63.3;63.3;0;-115440;100389;215828;-15051;0;0;0;0;0;;0;0
6;02/06/2024;57;14:00;14:15;;;64.47;-5.89;0;107.24;-5.89;2;-109409;85960;195368;-23449;0;-1818;158;0;0;;1976;-1660
6;02/06/2024;58;14:15;14:30;;;64.47;;0;64.47;64.47;1;-138954;78001;216956;-60953;0;0;393;0;0;;393;393
6;02/06/2024;59;14:30;14:45;;;87.47;;0;87.47;87.47;1;-143516;65590;209106;-77926;0;0;9785;0;0;;9785;9785
6;02/06/2024;60;14:45;15:00;;;92.4;;0;92.4;92.4;1;-157853;79745;237598;-78107;0;0;30674;0;0;;30674;30674
6;02/06/2024;61;15:00;15:15;;;66.47;;0;66.47;66.47;1;-114414;64125;178540;-50289;0;0;2193;0;0;;2193;2193
6;02/06/2024;62;15:15;15:30;;;;58.47;0;58.47;58.47;-1;-92573;90584;183158;-1989;0;-509;0;0;0;;509;-509
6;02/06/2024;63;15:30;15:45;;;92.4;8.77;0;92.4;8.77;2;-94457;86331;180788;-8126;0;-1795;3295;0;0;;5090;1500
6;02/06/2024;64;15:45;16:00;;;92.4;;0;92.4;92.4;1;-103775;84681;188456;-19094;0;0;22987;0;0;;22987;22987
6;02/06/2024;65;16:00;16:15;;;81.03;60.4;0;81.03;60.4;2;-111695;101118;212814;-10577;0;-19;4960;0;0;;4979;4941
6;02/06/2024;66;16:15;16:30;;;92.4;-22.83;0;92.4;-22.83;2;-119415;99007;218422;-20407;0;-2613;5592;0;0;;8205;2979
6;02/06/2024;67;16:30;16:45;;;64.4;;0;64.4;64.4;1;-71826;120000;191826;48174;0;0;1168;0;0;;1168;1168
6;02/06/2024;68;16:45;17:00;;;;;0;62.4;62.4;0;-87814;127889;215704;40075;0;0;0;0;0;;0;0
6;02/06/2024;69;17:00;17:15;;;79.43;-22.79;0;79.43;-22.79;2;-88470;62770;151241;-25700;0;-2349;1150;0;0;;3499;-1199
6;02/06/2024;70;17:15;17:30;;;66.4;;0;66.4;66.4;1;-77700;84294;161995;6594;0;0;1032;0;0;;1032;1032
6;02/06/2024;71;17:30;17:45;;;70.4;;0;70.4;70.4;1;-85047;84071;169119;-976;0;0;1316;0;0;;1316;1316
6;02/06/2024;72;17:45;18:00;;;72.4;;0;72.4;72.4;1;-92712;96549;189262;3837;0;0;1390;0;0;;1390;1390
6;02/06/2024;73;18:00;18:15;;;70.4;-21.64;0;70.4;-21.64;2;-83593;71870;155463;-11723;0;-2885;32;0;0;;2917;-2853
6;02/06/2024;74;18:15;18:30;;;81.92;-11.77;0;81.92;-11.77;2;-75131;76266;151396;1135;0;-1112;294;0;0;;1406;-818
6;02/06/2024;75;18:30;18:45;;;;22.91;0;22.91;22.91;-1;-98057;95931;193988;-2125;0;-2339;0;0;0;;2339;-2339
6;02/06/2024;76;18:45;19:00;;;;58.4;0;58.4;58.4;-1;-95527;106471;201998;10944;0;-781;0;0;0;;781;-781
6;02/06/2024;77;19:00;19:15;;;;58.4;0;58.4;58.4;-1;-93999;116745;210744;22747;0;-493;0;0;0;;493;-493
6;02/06/2024;78;19:15;19:30;;;;43.77;0;43.77;43.77;-1;-102064;115920;217984;13855;0;-206;0;0;0;;206;-206
6;02/06/2024;79;19:30;19:45;;;;20.81;0;20.81;20.81;-1;-119930;115231;235161;-4700;0;-945;0;0;0;;945;-945
6;02/06/2024;80;19:45;20:00;;;;;0;62.4;62.4;0;-172226;98935;271160;-73291;0;0;0;0;0;;0;0
6;02/06/2024;81;20:00;20:15;;;92.3;;0;92.3;92.3;1;-133507;102852;236359;-30654;0;0;25162;0;0;;25162;25162
6;02/06/2024;82;20:15;20:30;;;262.4;;0;262.4;262.4;1;-167506;93968;261475;-73538;0;0;49852;0;0;;49852;49852
6;02/06/2024;83;20:30;20:45;;;97.93;;0;97.93;97.93;1;-172093;108199;280292;-63893;0;0;45827;0;0;;45827;45827
6;02/06/2024;84;20:45;21:00;;;72.4;-13.14;0;72.4;-13.14;2;-141172;96142;237314;-45030;0;-134;6364;0;0;;6498;6230
6;02/06/2024;85;21:00;21:15;;;92.3;-40;0;92.3;-40;2;-114172;89975;204147;-24197;0;-5941;14174;0;0;;20115;8233
6;02/06/2024;86;21:15;21:30;;;92.3;-14.56;0;-14.56;-14.56;-1;-144844;157445;302289;12601;0;-5770;719;0;0;;6489;-5051
6;02/06/2024;87;21:30;21:45;;;86.21;-34.84;0;86.21;-34.84;2;-88597;104028;192624;15431;0;-6545;1358;0;0;;7903;-5187
6;02/06/2024;88;21:45;22:00;;;69.3;-84.64;0;69.3;-84.64;2;-105046;130367;235413;25322;0;-9401;474;0;0;;9875;-8927
6;02/06/2024;89;22:00;22:15;;;73.3;-90.72;0;73.3;73.3;1;-178190;198663;376854;20473;0;-9345;496;0;0;;9841;-8849
6;02/06/2024;90;22:15;22:30;;;65.3;34.04;0;34.04;34.04;-1;-154550;207527;362077;52978;0;-198;228;0;0;;426;30
6;02/06/2024;91;22:30;22:45;;;;-25.04;0;-25.04;-25.04;-1;-171641;204885;376526;33244;0;-513;0;0;0;;513;-513
6;02/06/2024;92;22:45;23:00;;;71.3;-37.28;0;71.3;-37.28;2;-133881;178857;312738;44976;0;-4168;417;0;0;;4585;-3751
6;02/06/2024;93;23:00;23:15;;;;;0;63.3;63.3;0;-134007;162478;296484;28471;0;-4;16;0;0;;20;12
6;02/06/2024;94;23:15;23:30;;;71.3;;0;71.3;71.3;1;-131001;115067;246068;-15933;0;0;3286;0;0;;3286;3286
6;02/06/2024;95;23:30;23:45;;;92.3;;0;92.3;92.3;1;-154945;100410;255355;-54535;0;0;31211;0;0;;31211;31211
6;02/06/2024;96;23:45;00:00;;;92.3;-5.49;0;92.3;92.3;1;-151809;112335;264144;-39474;0;-3;30384;0;0;;30387;30381
6;02/07/2024;1;00:00;00:15;;;142.8;61.07;0;142.8;61.07;2;-124303;76998;201301;-47304;0;-307;19192;0;0;;19499;18885
6;02/07/2024;2;00:15;00:30;;;121.07;69.07;0;121.07;121.07;1;-166998;142683;309680;-24315;0;-27;28433;0;0;;28460;28406
6;02/07/2024;3;00:30;00:45;;;107.85;61.07;0;107.85;61.07;2;-129036;106942;235978;-22093;0;-3230;1830;0;0;;5060;-1400
6;02/07/2024;4;00:45;01:00;;;146.07;;0;146.07;146.07;1;-204730;114962;319692;-89769;0;0;51956;0;0;;51956;51956
6;02/07/2024;5;01:00;01:15;;;85.9;;0;85.9;85.9;1;-102925;122416;225341;19490;0;0;8321;0;0;;8321;8321
6;02/07/2024;6;01:15;01:30;;;;;0;73.22;73.22;0;-124892;134716;259609;9824;0;0;0;0;0;;0;0
6;02/07/2024;7;01:30;01:45;;;84.82;;0;84.82;84.82;1;-144217;135893;280110;-8325;0;0;1106;0;0;;1106;1106
6;02/07/2024;8;01:45;02:00;;;70.33;51.07;0;70.33;51.07;2;-106976;99874;206850;-7102;0;-350;1246;0;0;;1596;896
6;02/07/2024;9;02:00;02:15;;;77.07;-29.1;0;77.07;-29.1;2;-65692;106796;172489;41104;0;-27553;36;0;0;;27589;-27517
6;02/07/2024;10;02:15;02:30;;;77.63;-219.04;0;77.63;-219.04;2;-61278;99067;160345;37789;0;-32475;638;0;0;;33113;-31837
6;02/07/2024;11;02:30;02:45;;;;-25.08;0;-25.08;-25.08;-1;-95734;120252;215986;24518;0;-22420;0;0;0;;22420;-22420
6;02/07/2024;12;02:45;03:00;;;91.07;-153.09;0;91.07;-153.09;2;-125883;129392;255274;3509;0;-28051;368;0;0;;28419;-27683
6;02/07/2024;13;03:00;03:15;;;96.01;-149.09;0;96.01;-149.09;2;-122108;246027;368135;123920;0;-24044;713;0;0;;24757;-23331
6;02/07/2024;14;03:15;03:30;;;;-26.5;0;-26.5;-26.5;-1;-154452;242388;396840;87936;0;-39814;0;0;0;;39814;-39814
6;02/07/2024;15;03:30;03:45;;;;-31.77;0;-31.77;-31.77;-1;-152304;259992;412296;107687;0;-41994;0;0;0;;41994;-41994
6;02/07/2024;16;03:45;04:00;;;;-115.03;0;-115.03;-115.03;-1;-203318;253876;457194;50558;0;-42813;0;0;0;;42813;-42813
6;02/07/2024;17;04:00;04:15;;;;-25.8;0;-25.8;-25.8;-1;-127604;167935;295539;40331;0;-18917;0;0;0;;18917;-18917
6;02/07/2024;18;04:15;04:30;;;;31.01;0;31.01;31.01;-1;-93410;145048;238457;51638;0;-13753;0;0;0;;13753;-13753
6;02/07/2024;19;04:30;04:45;;;;;0;72.51;72.51;0;-88909;118134;207043;29225;0;-68;0;0;0;;68;-68
6;02/07/2024;20;04:45;05:00;;;;11.01;0;11.01;11.01;-1;-79988;120980;200968;40992;0;-10422;0;0;0;;10422;-10422
6;02/07/2024;21;05:00;05:15;;;564.99;11.01;0;564.99;564.99;1;-194216;115599;309815;-78617;0;-885;31616;0;0;;32501;30731
6;02/07/2024;22;05:15;05:30;;;564.99;30.99;0;30.99;30.99;-1;-72330;106199;178529;33870;0;-11024;1488;0;0;;12512;-9536
6;02/07/2024;23;05:30;05:45;;;87.4;52.99;0;87.4;52.99;2;-81415;86177;167593;4762;0;-6576;2745;0;0;;9321;-3831
6;02/07/2024;24;05:45;06:00;;;87.8;;0;87.8;87.8;1;-155438;127081;282519;-28358;0;0;30322;0;0;;30322;30322
6;02/07/2024;25;06:00;06:15;;;95.39;62.97;0;95.39;62.97;2;-160766;147518;308283;-13248;0;-2104;9449;0;0;;11553;7345
6;02/07/2024;26;06:15;06:30;;;;22.39;0;22.39;22.39;-1;-139064;178628;317693;39564;0;-19479;0;0;0;;19479;-19479
6;02/07/2024;27;06:30;06:45;;;80.39;22.39;0;80.39;80.39;1;-176620;132580;309200;-44040;0;-390;2111;0;0;;2501;1721
6;02/07/2024;28;06:45;07:00;;;88.39;;0;88.39;88.39;1;-204627;134485;339111;-70142;0;0;12455;0;0;;12455;12455
6;02/07/2024;29;07:00;07:15;;;80.39;55.39;0;80.39;55.39;2;-195128;138621;333749;-56507;0;-1435;131;0;0;;1566;-1304
6;02/07/2024;30;07:15;07:30;;;87.6;;0;87.6;87.6;1;-160787;110785;271572;-50002;0;0;1831;0;0;;1831;1831
6;02/07/2024;31;07:30;07:45;;;85.66;;0;85.66;85.66;1;-204914;110407;315321;-94507;0;0;6108;0;0;;6108;6108
6;02/07/2024;32;07:45;08:00;;;120.66;;0;120.66;120.66;1;-256107;151308;407415;-104798;0;0;29475;0;0;;29475;29475
6;02/07/2024;33;08:00;08:15;;;1887.1;;0;1887.1;1887.1;1;-352767;148384;501151;-204384;0;0;36751;0;0;;36751;36751
6;02/07/2024;34;08:15;08:30;;;89.4;;0;89.4;89.4;1;-233590;140149;373739;-93440;0;0;22453;0;0;;22453;22453
6;02/07/2024;35;08:30;08:45;;;130.8;;0;130.8;130.8;1;-223960;117672;341633;-106288;0;0;47591;0;0;;47591;47591
6;02/07/2024;36;08:45;09:00;;;130.8;;0;130.8;130.8;1;-205905;130528;336434;-75377;0;0;55512;0;0;;55512;55512
6;02/07/2024;37;09:00;09:15;;;1887.1;;0;1887.1;1887.1;1;-224654;173721;398375;-50933;0;0;53073;0;0;;53073;53073
6;02/07/2024;38;09:15;09:30;;;145.44;;0;145.44;145.44;1;-206857;170112;376969;-36745;0;0;20733;0;0;;20733;20733
6;02/07/2024;39;09:30;09:45;;;145.47;;0;145.47;145.47;1;-171516;94725;266240;-76791;0;0;41074;0;0;;41074;41074
6;02/07/2024;40;09:45;10:00;;;86.1;;0;86.1;86.1;1;-174074;98289;272364;-75785;0;0;4718;0;0;;4718;4718
6;02/07/2024;41;10:00;10:15;;;1887.1;68.48;0;1887.1;1887.1;1;-252444;230351;482795;-22093;0;-2;41743;0;0;;41745;41741
6;02/07/2024;42;10:15;10:30;;;1887.1;58.42;0;58.42;58.42;-1;-168746;199316;368062;30569;0;-5325;65;0;0;;5390;-5260
6;02/07/2024;43;10:30;10:45;;;;65.47;0;65.47;65.47;-1;-154324;150857;305181;-3466;0;-188;0;0;0;;188;-188
6;02/07/2024;44;10:45;11:00;;;;60.47;0;60.47;60.47;-1;-129274;163675;292949;34401;0;-19684;0;0;0;;19684;-19684
6;02/07/2024;45;11:00;11:15;;;119.79;65.09;0;119.79;65.09;2;-229557;176413;405970;-53143;0;-3655;23866;0;0;;27521;20211
6;02/07/2024;46;11:15;11:30;;;85.51;;0;85.51;85.51;1;-178854;166002;344856;-12853;0;0;5647;0;0;;5647;5647
6;02/07/2024;47;11:30;11:45;;;184.4;;0;184.4;184.4;1;-199176;118572;317748;-80604;0;0;33328;0;0;;33328;33328
6;02/07/2024;48;11:45;12:00;;;184.4;-104.07;0;-104.07;-104.07;-1;-92626;179146;271772;86519;0;-52280;1219;0;0;;53499;-51061
6;02/07/2024;49;12:00;12:15;;;;55.61;0;55.61;55.61;-1;-53223;174148;227371;120925;0;-5051;0;0;0;;5051;-5051
6;02/07/2024;50;12:15;12:30;;;;-4.89;0;-4.89;-4.89;-1;-67474;259359;326833;191884;0;-72132;0;0;0;;72132;-72132
6;02/07/2024;51;12:30;12:45;;;;-100;0;-100;-100;-1;-94913;263373;358286;168460;0;-100214;0;0;0;;100214;-100214
6;02/07/2024;52;12:45;13:00;;;;-1486.23;0;-1486.23;-1486.23;-1;-129167;263285;392452;134118;0;-87830;0;0;0;;87830;-87830
6;02/07/2024;53;13:00;13:15;;;;;0;69.5;69.5;0;-187655;208436;396090;20781;0;0;0;0;0;;0;0
6;02/07/2024;54;13:15;13:30;;;80.17;;0;80.17;80.17;1;-197446;199149;396596;1703;0;0;1138;0;0;;1138;1138
6;02/07/2024;55;13:30;13:45;;;88.4;;0;88.4;88.4;1;-210798;193008;403806;-17790;0;0;7869;0;0;;7869;7869
6;02/07/2024;56;13:45;14:00;;;88.48;;0;88.48;88.48;1;-212869;177802;390671;-35067;0;0;26760;0;0;;26760;26760
6;02/07/2024;57;14:00;14:15;;;88.48;44.22;0;44.22;44.22;-1;-162381;251765;414146;89385;0;-19634;144;0;0;;19778;-19490
6;02/07/2024;58;14:15;14:30;;;;58.75;0;58.75;58.75;-1;-165140;193406;358547;28266;0;-9574;0;0;0;;9574;-9574
6;02/07/2024;59;14:30;14:45;;;;;0;68.16;68.16;0;-171781;208132;379912;36351;0;0;0;0;0;;0;0
6;02/07/2024;60;14:45;15:00;;;86.6;;0;86.6;86.6;1;-198823;189659;388483;-9164;0;0;9399;0;0;;9399;9399
6;02/07/2024;61;15:00;15:15;;;88.4;;0;88.4;88.4;1;-163683;150097;313780;-13585;0;0;7817;0;0;;7817;7817
6;02/07/2024;62;15:15;15:30;;;;;0;71.29;71.29;0;-140861;137078;277938;-3783;0;0;0;0;0;;0;0
6;02/07/2024;63;15:30;15:45;;;;69.52;0;69.52;69.52;-1;-162126;206157;368284;44031;0;-4388;0;0;0;;4388;-4388
6;02/07/2024;64;15:45;16:00;;;87.66;69.52;0;87.66;69.52;2;-149877;166657;316534;16781;0;-1617;1947;0;0;;3564;330
6;02/07/2024;65;16:00;16:15;;;88.2;;0;88.2;88.2;1;-157519;137466;294985;-20052;0;0;15943;0;0;;15943;15943
6;02/07/2024;66;16:15;16:30;;;80.25;63.92;0;80.25;63.92;2;-100168;99454;199622;-714;0;-517;5126;0;0;;5643;4609
6;02/07/2024;67;16:30;16:45;;;89.09;;0;89.09;89.09;1;-143381;137539;280920;-5842;0;0;11595;0;0;;11595;11595
6;02/07/2024;68;16:45;17:00;;;1887.1;;0;1887.1;1887.1;1;-179240;86829;266068;-92411;0;0;54981;0;0;;54981;54981
6;02/07/2024;69;17:00;17:15;;;104.64;;0;104.64;104.64;1;-140962;143177;284139;2215;0;0;6568;0;0;;6568;6568
6;02/07/2024;70;17:15;17:30;;;120.25;70;0;120.25;70;2;-119327;104222;223550;-15105;0;-45;4984;0;0;;5029;4939
6;02/07/2024;71;17:30;17:45;;;128.2;;0;128.2;128.2;1;-148425;118915;267340;-29510;0;0;21759;0;0;;21759;21759
6;02/07/2024;72;17:45;18:00;;;86.21;;0;86.21;86.21;1;-147104;138582;285686;-8522;0;0;11019;0;0;;11019;11019
6;02/07/2024;73;18:00;18:15;;;89.5;;0;89.5;89.5;1;-162613;129295;291909;-33318;0;0;14140;0;0;;14140;14140
